,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
CENPJ,0.74799468,0.127543169,1.230173474,0.473419394,0.341181433,0.486873594
PLAA,0.142961682,0.432116147,0.865631136,0.301187857,1.218997806,0.365400079
HMGN1,0.577452406,0.746863483,1.178463115,0.272958078,0.326351841,0.453457147
MTHFSD,0.062756229,0.143024342,1.365673781,0.167864359,0.13756749,0.854461367
GUF1,0.264205285,0.260096532,0.813603435,0.149911112,1.351357509,0.136458857
DHRSX,0.521059509,0.049303392,0.497190626,1.159620847,0.286357993,0.847828345
NCSTN,0.655025911,0.414193086,1.396384205,0.13980563,0.105148698,0.292508288
FBXW4,0.29382388,1.050810403,0.516009153,0.619914397,0.78749937,0.453229663
MTRF1,0.392603718,1.41924241,0.545698637,0.413508316,0.082968165,0.150399906
AMY1B,0.143205799,0.630922451,0.145762365,0.416005725,1.430010727,0.094114386
NBPF11,0.593745634,0.118994858,1.292387935,0.020852566,0.003526015,0.793258581
KRT28,0.589081323,0.731886653,0.551333094,1.110068343,0.321681938,0.379858675
ZSWIM3,0.863319214,0.453793899,1.252357376,0.279202182,0.242375411,0.1015825
ARL14EP,0.631074745,0.443498352,0.500799905,0.204136067,1.248220902,0.470311647
GLS2,0.550646447,0.180121393,0.14631994,0.48377314,1.401583105,0.333362063
ITK,0.02522883,0.079160489,0.78991379,0.194840938,0.723536931,1.214220454
ARHGDIA,0.288556516,0.036636807,0.158153528,0.40137128,1.422267144,0.610822624
TCEB3CL2,0.040405718,0.633915521,1.275094751,0.666071206,0.318841543,0.303327798
MUM1,0.836150786,0.040071364,1.29350885,0.120591621,0.100168099,0.517852955
SUV39H1,0.068436057,0.124087635,0.224824896,0.617400859,1.303411979,0.718312321
MYH7B,0.351991851,0.32320384,0.460081035,0.887965401,1.195650953,0.09257088
C7orf66,0.024161333,0.826092685,0.508587012,0.331494153,1.243123558,0.264099356
PSMB9,0.324792061,1.020334154,0.59487158,0.15018571,0.78054897,0.731033761
PHACTR4,0.428797579,0.630536937,0.636028734,0.271041891,1.133844416,0.567118203
CABP1,0.526364071,0.142902865,1.446690968,0.474964803,0.101534562,0.200924664
CECR1,0.189091982,0.454591165,0.744612826,0.241979261,1.306236828,0.324038403
CFHR3,0.556739292,0.880681953,0.306503105,0.458776347,1.129198531,0.039976418
SPTSSA,0.304948643,0.650814262,1.313636952,0.117624078,0.316782503,0.557032474
PRAMEF2,0.195518427,0.825412191,0.202657939,0.007184366,1.297386007,0.472018665
CRYGA,0.198399196,0.316847517,0.11600592,0.303788039,1.463516571,0.528475901
PPM1A,0.436618443,0.524655142,1.183022023,0.486202154,0.646943511,0.382489796
PRPSAP1,0.446869894,0.122554788,0.947906407,0.178459661,1.052500759,0.643290007
PRR4,0.065315108,0.282867142,0.383518467,0.559988104,1.431318685,0.270260084
GPR34,0.0484298,0.453082811,0.317749297,0.152146454,1.361274255,0.694158807
IYD,0.020401314,1.171403781,0.308907588,0.389510294,0.460914036,0.913498628
RHBDL2,0.575413282,0.037683361,1.072466917,0.430901324,0.952289797,0.302372433
C12orf65,0.368114666,0.885009814,0.594480561,0.490716472,1.019862509,0.33702605
DNAJC28,0.376622917,0.795229333,1.192922043,0.03891714,0.492501664,0.474654316
CES1,0.355267097,1.319870378,0.695686748,0.315475451,0.143649114,0.440742876
SRCAP,0.227386713,0.664608267,0.29892479,0.337800789,1.397329133,0.131391422
IKBIP,0.50461995,0.634018358,0.991551117,0.067994045,1.01015722,0.042798264
PRR20E,1.194778395,0.306679612,0.860847093,0.026341698,0.475088528,0.421495146
ZKSCAN8,0.060061497,0.70845077,1.345723675,0.190179691,0.284772087,0.482619024
SYT8,0.22944165,0.227738325,0.837570222,0.39099128,0.672319107,1.120601374
IQCB1,0.251561053,0.050001272,0.541698621,0.381570522,1.436837146,0.312008227
SMPX,0.043023185,0.580316884,1.24799933,0.064290761,0.870252094,0.095255706
HECTD1,0.861278452,0.285935707,1.2519703,0.51027424,0.056151424,0.110201893
DSCR3,1.33803854,0.338806144,0.245860594,0.278337789,0.203821909,0.762933298
EXD3,0.130746588,0.352314818,1.237202353,0.075044364,0.982646712,0.153461401
EPHA6,0.502081001,0.539544919,0.053824959,0.277113101,1.333545832,0.515208049
CREB3L1,0.258591821,0.461702507,0.735358224,0.224528255,1.335850132,0.104725839
GNPAT,0.606276359,1.349294211,0.531746363,0.1182867,0.417217737,0.087659562
HLX,0.150735845,0.824216214,0.556376224,0.312263794,1.168690177,0.437850541
COMMD4,0.621297168,0.694903446,0.045698415,0.598517338,0.442362419,1.11434727
ESCO2,0.156104404,0.458779349,0.047528793,0.999133078,0.164306397,1.185030423
ENO1,0.08444628,1.450884528,0.555632616,0.212538511,0.403074843,0.195192281
UBL3,0.134403527,0.054637321,0.454399944,0.339347563,0.548755187,1.422268888
RFX6,0.600670899,0.214782348,0.584386777,0.671850767,1.179197776,0.276280542
KRIT1,0.175757743,0.35180677,0.2659263,0.215859787,0.714711244,1.372546353
UGT1A8,0.402297072,0.717691079,1.279463036,0.423548425,0.332537384,0.250485938
EFNA3,0.551460928,0.073533248,1.224034628,0.115379424,0.361747652,0.845408685
POLQ,0.089261042,0.678976893,0.180414557,0.239068277,1.353156299,0.526264656
RNASE11,0.549850718,0.211798423,1.252171998,0.081222382,0.370318053,0.779618519
NMI,0.532721084,0.240324829,0.672895653,1.31666412,0.020521313,0.371893535
OLFM1,0.355888185,0.939345161,1.105075982,0.279673087,0.46560489,0.376089163
PARP15,0.667379152,0.447362228,1.234176283,0.420082705,0.026837359,0.566354969
TCEAL5,0.416146743,0.151400205,0.379988938,1.177251058,0.749124117,0.615684938
ZNF706,0.459717055,0.499270915,1.171211723,0.503684149,0.664452784,0.372992392
ARHGAP1,0.841754016,0.014228062,0.197699028,1.21342709,0.368886089,0.557088189
ASIC1,0.209664679,0.331858628,0.229697415,0.456832349,1.479203792,0.251150717
SSX3,0.034437987,0.407641673,1.405436347,0.69594553,0.178220122,0.08919104
LARP7,0.118636022,0.284004513,0.234864491,0.944919581,1.272235162,0.072917394
NPY5R,0.204365266,0.186809654,0.795265224,0.037998367,1.308804391,0.493096413
ZNF714,0.411210371,0.669541669,0.011297888,0.210934455,1.411683455,0.108699067
MYH6,0.173221192,1.202749662,0.955607213,0.289795372,0.433595221,0.069878588
EML5,0.451483442,0.158047118,0.056141835,0.416687863,1.338728132,0.684745781
HSFX2,0.323570207,0.208154707,0.791448113,0.165028411,1.26250506,0.520669857
HESX1,0.243969276,0.521278915,0.244479628,0.699089151,1.332040898,0.112183194
SATB1,0.531568085,0.230813001,0.554427946,0.193132284,1.176683638,0.775598212
ORC2,0.42853578,0.030725524,0.505635505,0.138171996,1.445665414,0.342596614
HM13,0.146929451,0.510218369,0.699473544,0.361468241,1.239121869,0.478967728
IQCA1,0.015584652,0.17296545,1.343001239,0.054359177,0.873870364,0.2573909
RHOXF2B,0.034627519,0.515254792,1.337427402,0.750208276,0.199540028,0.092948187
PON3,0.428669118,0.760347841,0.418049779,0.315051405,1.261731945,0.196952045
ADAM10,0.620991084,0.538250876,0.186893424,1.362095728,0.082763438,0.306983749
OR8H3,0.233960144,0.013625173,0.788698698,0.720089154,1.21191604,0.049286491
ADAMDEC1,0.430637673,0.004679604,1.265854601,0.114123533,0.911708278,0.185935273
RSC1A1,0.263335893,0.146279899,0.597936529,0.559418701,1.36561376,0.201357266
ADNP2,0.100025761,0.411976248,0.803172418,0.069236669,1.326098902,0.280212666
DHRS7C,0.041434403,0.56688039,0.079417266,0.580128271,0.930885399,1.064984949
NUDT15,0.564320665,0.198778418,0.592088901,1.095568775,0.542726533,0.68066416
C6orf203,0.078392261,1.079321852,0.427939956,0.832047007,0.033189788,0.786796858
AGPAT5,0.64223159,1.305969432,0.344286353,0.119104909,0.546541165,0.342378118
KRTAP5-7,0.703431516,0.050360594,0.600291458,0.224544543,1.316205598,0.161701321
OR4K5,0.287943851,0.010784927,0.94503037,0.009059905,1.299349501,0.04653045
USP33,0.554334877,0.585430267,0.35729092,0.530077546,1.013937001,0.761540323
MXD4,0.441245306,0.191839836,1.134338368,0.657070678,0.779073275,0.331279563
41883,0.357053622,0.433708166,1.206053125,0.09082947,0.878241073,0.341986972
FAM186A,0.492752615,0.389447395,1.402920986,0.136118055,0.515178849,0.141660189
THOC6,0.479685702,0.267991323,0.67371811,0.020132605,0.731108446,1.172999562
ASF1A,0.720898309,0.423507227,1.264226022,0.52516266,0.127174291,0.278167878
KRTAP2-2,0.708254593,0.381327697,0.699639243,0.490396418,1.02216659,0.494795949
HTR2B,0.594527177,0.511177166,1.130774798,0.2135078,0.689999868,0.501562525
DENND2D,0.227477177,0.336309969,1.416712654,0.024429696,0.67241761,0.204937598
C4orf32,0.304921317,0.067882754,0.788471557,0.185264304,1.382666342,0.03612641
BTNL3,0.489926179,1.023353227,0.802613788,0.747827912,0.332541347,0.255671572
FAM135A,0.30178706,0.336680517,1.29760244,0.444181942,0.635711927,0.420759002
GPALPP1,0.988354026,0.227644565,1.177350101,0.42189163,0.206069417,0.177173717
TIGD2,0.585901178,0.282040919,1.074326282,0.310664531,0.754889345,0.650609002
IMMP1L,0.397833618,0.297189925,0.486045492,0.361511738,1.428315709,0.114265068
PABPC1L2A,0.953141779,0.184820402,0.133098864,0.057970979,1.201785109,0.508591627
SLC25A22,0.472764939,0.321898722,1.260194362,0.830820309,0.033410482,0.245097359
ALKBH3,1.177030647,0.221263783,0.130045049,0.461871283,0.323411528,0.947352125
DTNB,1.115347484,0.789574164,0.505847289,0.447303381,0.559192428,0.174875184
SEC63,0.21355317,0.200396527,0.697612084,0.349486308,1.403119347,0.057928746
CNOT8,0.303452027,0.378442345,0.157646801,0.597441821,1.338365024,0.508286084
ASZ1,0.212008753,0.816798578,0.066609021,0.1527595,1.264188707,0.573248398
C4orf36,0.509016668,0.543153425,0.657131601,0.560740602,1.152257494,0.196478391
ETNK1,0.606970079,0.001106903,0.965488669,0.129248089,1.114464959,0.327638797
GLT8D1,0.625046439,0.57018332,1.217104718,0.183344533,0.379090865,0.540560449
RAP1GDS1,0.099573715,0.482530512,0.127762031,0.632919575,1.41485402,0.072068183
C10orf71,1.213077426,0.229086197,0.729790729,0.064764163,0.768855991,0.121247259
CAMSAP3,0.398196508,0.512754832,1.056351667,0.085169759,0.624807745,0.855377833
MED1,0.518310837,0.109087772,0.765993797,0.09714909,1.327970921,0.162570574
L1TD1,0.081619038,0.399934878,0.295629284,0.91132432,1.174810074,0.449410385
ZPBP,0.27141211,0.543291353,0.054422985,0.461985881,1.438703569,0.107591248
USP25,0.553635114,0.295065618,0.303762546,0.04940562,1.268103405,0.755176983
C1orf105,0.21694103,0.545206943,1.408674789,0.157838063,0.066836269,0.555525015
NHEJ1,0.549918302,0.21941971,0.199804992,0.753587176,1.30691749,0.016202702
PALD1,0.567723253,0.476895954,1.262713027,0.386010971,0.339940273,0.507857437
FKBP7,0.228258231,0.081055379,0.414281341,0.475906079,1.463022745,0.263521714
LEP,0.226024716,0.602233246,1.380286158,0.216345652,0.330801054,0.4375728
PLK2,0.030214658,0.56518739,0.469922799,0.492460527,1.365903501,0.131452557
FASTKD1,0.251656282,0.74044484,0.185596191,0.167647051,1.410083198,0.06473884
CEP95,0.041565539,0.369210939,1.438649664,0.519505078,0.21182037,0.379678817
SPEF2,0.580365618,0.705083365,0.272917426,0.713905453,1.117372337,0.005831722
PYGO2,0.117631253,0.743783421,0.64350179,0.610388589,0.228330969,1.122858834
TRIP11,0.760904365,0.540030598,1.118457016,0.489066408,0.135222653,0.536321703
SPG11,0.132746549,0.777240136,0.648332362,0.227316027,1.216973361,0.303168607
FCRL4,0.260262305,0.818047803,1.089417357,0.548315796,0.478505996,0.461822059
SMIM7,0.082489831,1.052199513,0.479451774,0.25123418,0.904107139,0.665083411
ZNF44,0.034355518,0.818660045,0.250719432,0.236543107,1.281760505,0.483279658
SERHL2,0.034177271,0.193300861,1.164573591,0.143485229,0.958001022,0.57753592
UHRF2,0.181947731,0.434839952,0.042900786,0.259861245,1.447783389,0.528233681
FAM156B,0.286549091,0.384286738,0.072677401,0.215850907,1.420340934,0.606331593
PRAMEF10,0.047055468,0.183750216,0.292718737,0.501100767,1.452784199,0.428159015
USH2A,0.150640491,0.280146635,1.12398951,0.699528487,0.640650084,0.634323986
USP17L29,0.568375255,0.130315062,1.254757633,0.715680997,0.416912128,0.257298447
TBC1D28,0.545094702,0.076228665,0.838713213,0.223161862,1.233826729,0.296914391
CCDC173,0.04846227,0.531368779,1.282219954,0.368552036,0.289232511,0.719993915
TMEM120A,0.374878672,0.489784777,0.834005188,0.641353513,1.026492897,0.354481127
SLC25A25,0.342707345,0.048406727,0.159690733,0.770814202,1.386716202,0.065097186
PRDM2,0.244233009,0.000309051,0.461617572,0.473331813,0.918665457,1.151493291
OR5AR1,0.45970632,1.154507958,0.692682162,0.458231964,0.485939638,0.443312192
SUPT7L,0.415160304,0.443869844,0.446653838,0.697698184,1.028748246,0.743426385
LAIR1,0.498648347,0.060061064,1.380801127,0.138079461,0.698934054,0.014921793
ADAMTS3,0.283537813,0.2541431,0.845561558,0.496482441,1.242402851,0.129035861
NDUFS3,0.162626335,0.523543059,0.886297888,0.010140734,1.257019262,0.01994539
VWA5A,0.261849917,0.324351666,0.908759697,0.287376979,1.258756353,0.000117927
HSPA1L,0.368506595,0.341180415,0.189687854,0.487414591,1.407440735,0.400026988
OR4A5,0.278804527,0.275076645,0.566369477,0.25222393,1.369999752,0.501973033
FAM200B,1.103525282,0.249068766,0.531320254,0.166476784,0.984082629,0.329285614
MARK4,0.084365576,0.723290885,1.331827391,0.31999104,0.448064118,0.243884222
IRF2BP1,0.3241305,0.32184847,1.308588995,0.139114474,0.8507959,0.049071401
ANXA7,0.204829245,0.371588017,0.818131328,1.054840791,0.557544477,0.627495168
PTK2,0.050913543,0.368819839,0.158591671,1.430785799,0.462748751,0.491539088
MTUS1,0.05846697,0.195987191,0.499152606,0.931672772,1.051907987,0.633371528
NMRK1,0.492502023,0.121499895,1.090765487,0.241620879,0.944642891,0.518503626
FCRL3,0.119577597,0.493619317,0.077764783,0.370029207,1.344033112,0.677726975
RNASEH2C,1.191023711,0.513774184,0.782349948,0.257410123,0.538305465,0.126732351
DIAPH1,0.60039734,0.202193658,0.155251572,0.883220701,1.206123327,0.079950526
ZNF138,0.893977991,0.534316291,1.088169455,0.500262581,0.339663435,0.179525677
CDH19,0.49617911,0.439844013,1.131501391,0.68261532,0.657251925,0.220841655
ZNF582,0.055300188,0.269468104,0.491867136,0.331216013,1.440963131,0.40371207
PSG5,0.012608014,0.926277116,1.188421851,0.449273785,0.386506393,0.211985347
ZNF112,0.40358741,0.084492685,1.337052871,0.706016689,0.440418594,0.128477126
TIGIT,0.292362805,0.077418036,1.406653099,0.362635726,0.681880534,0.007643998
ARL13A,0.544457494,0.046970447,0.325391759,0.470147118,1.308869372,0.572686073
PCDHGC5,0.148907214,0.171945511,0.4061385,0.549699324,1.454691047,0.178000506
CBX3,0.864924751,0.536835628,0.221098847,0.207991429,1.225752706,0.189115093
PRKAG1,0.345358373,0.566046126,0.136346644,0.307272655,1.450795292,0.095771498
JOSD1,0.185686557,0.322057707,0.358812059,0.65880162,1.309262785,0.501528963
BLVRB,0.56058044,0.200210384,0.631457493,0.224342965,1.357661259,0.141490752
ATXN7L1,0.227600707,0.277716892,0.098035722,0.543609085,1.460852235,0.313889836
AKR1C1,0.327428064,0.445218275,0.201704895,0.738091823,1.249631748,0.46281131
GOLT1A,0.258507677,0.086285945,0.868914075,0.248666291,1.325442724,0.136931271
KIAA0825,0.021675026,0.626853723,1.032789973,0.706283059,0.747089092,0.386805244
SMYD2,0.422115846,0.019104345,0.190721244,0.315436003,1.315765679,0.788039413
OR6C2,0.441659295,1.316350207,0.113673687,0.232036159,0.795680388,0.197372996
LEPROTL1,0.321652217,0.867472394,0.166640183,0.627893071,1.113529377,0.385657662
BSCL2,0.388505904,0.44419404,0.807968991,0.207994239,1.262262068,0.170412622
AP1S3,0.183132901,0.420901876,1.309907413,0.030958607,0.834538181,0.206641663
OR10W1,0.481172796,0.23399086,0.471779387,0.0603274,0.942255293,1.125312163
PLEKHA4,0.18589017,0.474353362,0.155663198,0.164189928,1.458453283,0.478356622
CHD1,0.765882671,0.545145652,0.178726257,0.639298008,1.125450898,0.274994322
OR4A47,0.123057764,0.055754701,0.352881252,0.865427864,1.321330364,0.170324303
RASL10A,0.275457824,0.689308953,0.049527034,0.681210261,1.010419537,0.792587439
LRRC1,0.040549213,0.42066222,1.241151408,0.850626384,0.297482113,0.368168513
ZNF337,1.229409945,0.010683035,0.931713144,0.452366346,0.102672443,0.268025002
HES3,0.301730772,0.140819396,0.998644295,0.166076259,1.236708556,0.03840965
MUT,0.593751564,0.144621868,1.173860192,0.098175419,0.908818665,0.282263587
DCUN1D1,0.4659117,0.240363748,0.559093944,1.059764838,0.951511396,0.225292555
VPS52,0.250944113,0.271094071,0.486652811,1.173916277,0.301264844,0.908036805
RBP7,0.524248414,0.207403999,0.436291702,0.052012251,1.433496103,0.31756424
MUC7,0.021575455,0.458357852,0.439272626,0.426564972,0.782755446,1.211810646
TAB3,0.157903487,0.05115629,0.664250735,0.447438655,1.410540105,0.089790938
CYP2B6,0.274242036,0.403105368,0.812451739,0.219301264,1.21544859,0.493434785
DCSTAMP,0.770383408,0.646584176,0.188353369,1.180858073,0.310832177,0.35858832
NFRKB,0.019857077,0.260899772,0.456253929,0.613532473,1.063235656,0.939757346
GRAMD4,0.175987409,0.688306126,0.284520637,0.259797923,1.418934904,0.01032281
IMMT,0.172752034,0.277892356,0.241699118,0.190699921,1.34588157,0.808342202
SMIM6,0.055383644,0.448990884,0.554064163,0.132822566,1.44056432,0.249303068
LZIC,0.51977016,0.260013286,0.009521436,0.635484305,0.911356592,1.046134285
LYVE1,0.021148489,0.247444478,0.60517021,0.239832504,1.440311383,0.32671571
TLR4,0.694570304,0.619646879,0.488889962,1.008621148,0.605041634,0.421747688
MRPS28,0.242235109,0.922156567,1.054925608,0.293822148,0.567431268,0.486249266
YIPF4,0.335056644,0.308340015,0.156165514,0.445737217,1.477306213,0.232006822
LIAS,0.615436999,0.292362851,0.589385061,0.341431179,0.577549032,1.185291123
TDGF1,0.316339193,0.716352323,1.345697939,0.191290911,0.450620923,0.053676418
TPP2,0.508029949,0.63184049,0.186841665,0.368967914,1.355427999,0.033431314
KRT14,0.074839962,0.908672869,1.166437111,0.395333428,0.429201094,0.366471871
TMEM2,0.256022694,0.320270909,1.271555923,0.172888073,0.33687784,0.859252093
HOOK1,0.320721547,0.655574003,0.873616787,0.54911584,1.032586662,0.055293501
LRP4,0.212058779,0.201716617,1.091496794,0.366748039,0.62129726,0.932270608
EBAG9,0.177945677,0.091413811,1.330448493,0.764931385,0.154489711,0.497559274
SIN3B,0.313875694,0.795008749,0.178896991,0.423856405,1.295948033,0.212061579
NPR2,0.785912343,0.1391344,0.266284737,0.650318818,1.237198822,0.07188201
SLC16A14,0.351640287,0.005257087,0.256820459,0.148699472,1.421468184,0.659050876
ASIP,0.545946642,0.389980961,0.5652734,0.107224687,1.372971754,0.021004567
RBM47,1.051825325,0.527160448,0.125814871,0.982645469,0.50295159,0.219203591
ELOVL4,0.193602224,0.178275692,1.362439854,0.132476632,0.345877915,0.777160651
WDR62,0.491385746,0.720366803,1.144968518,0.15038802,0.491683765,0.57528775
CD55,0.512751654,0.67355932,1.127724775,0.007968462,0.607100283,0.556482554
HACD2,0.944066331,0.086055199,1.117666655,0.07007373,0.592756871,0.403175081
SCHIP1,0.300235754,0.690533344,0.287360874,0.201491452,1.337631196,0.432731517
MAT1A,0.584355216,0.465081204,1.312373865,0.241229395,0.394203207,0.415911253
DSN1,0.002517578,0.686937731,1.378008657,0.130781706,0.036057271,0.526749527
GLRX3,0.383058046,0.478815602,0.192048577,1.22950193,0.857316319,0.084379478
S1PR1,0.122163763,0.273420066,0.312912885,0.782108253,1.296523509,0.431744308
